Tarih,Kategori,Bölge,Kanal,Müşteri Segmenti,Birim Fiyat,Adet,İndirim Oranı,Net Ciro,Kâr
2023-08-01,Giyim,Marmara,Mobil Uygulama,Kayıtlı Müşteri,980.68,1,0.0,980.68,313.82
2023-08-01,Kozmetik,Ege,Mobil Uygulama,Kayıtlı Müşteri,629.71,1,0.0,629.71,239.29
2023-08-01,Elektronik,Doğu & Güneydoğu Anadolu,Web Sitesi,Yeni Müşteri,4161.9,1,0.0,4161.9,582.67
2023-08-01,Giyim,Marmara,Mobil Uygulama,Sadık Müşteri,691.89,1,0.0,691.89,221.4
2023-08-01,Kozmetik,İç Anadolu,Mobil Uygulama,Kayıtlı Müşteri,900.0,1,0.0,900.0,342.0
2023-08-01,Ev & Yaşam,Ege,Web Sitesi,Yeni Müşteri,1181.12,1,0.0,1181.12,307.09
2023-08-01,Ev & Yaşam,Marmara,Mobil Uygulama,Kayıtlı Müşteri,956.84,1,0.0,956.84,248.78
2023-08-01,Giyim,Marmara,Mobil Uygulama,Yeni Müşteri,449.55,1,0.0,449.55,143.86
2023-08-01,Giyim,Marmara,Web Sitesi,Kayıtlı Müşteri,964.01,1,0.0,964.01,308.48
2023-08-01,Giyim,İç Anadolu,Web Sitesi,Yeni Müşteri,570.53,1,0.05,542.0,173.44
2023-08-01,Spor & Outdoor,Marmara,Web Sitesi,Sadık Müşteri,3500.0,1,0.1,3150.0,693.0
2023-08-01,Ev & Yaşam,Ege,Mobil Uygulama,Kayıtlı Müşteri,751.01,1,0.0,751.01,195.26
2023-08-01,Ev & Yaşam,İç Anadolu,Web Sitesi,Sadık Müşteri,1936.36,1,0.0,1936.36,503.45
2023-08-01,Giyim,Marmara,Mobil Uygulama,Kayıtlı Müşteri,438.91,1,0.0,438.91,140.45
2023-08-01,Elektronik,Karadeniz,Mobil Uygulama,Yeni Müşteri,6316.58,1,0.0,6316.58,884.32
2023-08-01,Ev & Yaşam,Marmara,Web Sitesi,Sadık Müşteri,4000.0,1,0.05,3800.0,988.0
2023-08-01,Elektronik,Ege,Mobil Uygulama,Yeni Müşteri,8324.41,1,0.0,8324.41,1165.42
2023-08-01,Giyim,Marmara,Web Sitesi,Kayıtlı Müşteri,439.16,1,0.0,439.16,140.53
2023-08-01,Kitap & Kırtasiye,Marmara,Mobil Uygulama,Yeni Müşteri,156.67,2,0.0,313.35,62.67
2023-08-01,Spor & Outdoor,İç Anadolu,Web Sitesi,Yeni Müşteri,2534.41,1,0.0,2534.41,557.57
2023-08-01,Elektronik,Akdeniz,Mobil Uygulama,Kayıtlı Müşteri,6211.81,1,0.0,6211.81,869.65
2023-08-01,Giyim,Marmara,Mobil Uygulama,Sadık Müşteri,716.3,1,0.05,680.48,217.75
2023-08-01,Elektronik,Marmara,Web Sitesi,Kayıtlı Müşteri,3424.53,1,0.0,3424.53,479.43
2023-08-01,Elektronik,Marmara,Web Sitesi,Kayıtlı Müşteri,9051.43,1,0.0,9051.43,1267.2
2023-08-01,Elektronik,Marmara,Web Sitesi,Kayıtlı Müşteri,4992.74,1,0.0,4992.74,698.98
2023-08-01,Elektronik,Akdeniz,Mobil Uygulama,Kayıtlı Müşteri,6246.3,1,0.0,6246.3,874.48
2023-08-01,Elektronik,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Yeni Müşteri,8411.68,1,0.1,7570.51,1059.87
2023-08-01,Spor & Outdoor,Marmara,Web Sitesi,Sadık Müşteri,1905.46,1,0.0,1905.46,419.2
2023-08-01,Ev & Yaşam,Marmara,Web Sitesi,Yeni Müşteri,1398.53,1,0.0,1398.53,363.62
2023-08-01,Elektronik,Marmara,Mobil Uygulama,Kayıtlı Müşteri,4927.57,2,0.05,9362.37,1310.73
2023-08-01,Elektronik,Marmara,Mobil Uygulama,Yeni Müşteri,3440.19,1,0.0,3440.19,481.63
2023-08-01,Kozmetik,Ege,Mobil Uygulama,Kayıtlı Müşteri,573.35,2,0.0,1146.69,435.74
2023-08-01,Ev & Yaşam,Akdeniz,Mobil Uygulama,Yeni Müşteri,2796.27,1,0.0,2796.27,727.03
2023-08-01,Ev & Yaşam,Karadeniz,Web Sitesi,Kayıtlı Müşteri,2060.28,1,0.0,2060.28,535.67
2023-08-01,Ev & Yaşam,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Kayıtlı Müşteri,1050.77,2,0.05,1996.46,519.08
2023-08-01,Elektronik,Akdeniz,Mobil Uygulama,Sadık Müşteri,4429.89,1,0.05,4208.4,589.18
2023-08-01,Elektronik,Marmara,Web Sitesi,Kayıtlı Müşteri,6449.35,1,0.1,5804.41,812.62
2023-08-01,Elektronik,Marmara,Web Sitesi,Sadık Müşteri,2970.13,1,0.05,2821.63,395.03
2023-08-01,Elektronik,Marmara,Web Sitesi,Yeni Müşteri,2917.08,2,0.1,5250.74,735.1
2023-08-01,Kozmetik,Marmara,Mobil Uygulama,Kayıtlı Müşteri,410.67,1,0.05,390.14,148.25
2023-08-01,Elektronik,Marmara,Web Sitesi,Kayıtlı Müşteri,8836.39,1,0.05,8394.57,1175.24
2023-08-01,Elektronik,Karadeniz,Mobil Uygulama,Kayıtlı Müşteri,5367.07,1,0.05,5098.71,713.82
2023-08-01,Giyim,Marmara,Mobil Uygulama,Kayıtlı Müşteri,927.99,1,0.0,927.99,296.96
2023-08-01,Kozmetik,Marmara,Web Sitesi,Yeni Müşteri,449.29,1,0.0,449.29,170.73
2023-08-01,Ev & Yaşam,Karadeniz,Mobil Uygulama,Sadık Müşteri,3061.38,2,0.0,6122.76,1591.92
2023-08-01,Kitap & Kırtasiye,Karadeniz,Mobil Uygulama,Yeni Müşteri,130.32,1,0.1,117.29,23.46
2023-08-01,Giyim,Marmara,Web Sitesi,Yeni Müşteri,1200.0,1,0.0,1200.0,384.0
2023-08-01,Elektronik,Ege,Mobil Uygulama,Yeni Müşteri,5698.39,1,0.0,5698.39,797.77
2023-08-01,Ev & Yaşam,Marmara,Mobil Uygulama,Kayıtlı Müşteri,1765.85,1,0.05,1677.56,436.17
2023-08-01,Elektronik,Akdeniz,Mobil Uygulama,Kayıtlı Müşteri,5512.79,1,0.05,5237.15,733.2
2023-08-01,Ev & Yaşam,Ege,Web Sitesi,Yeni Müşteri,1310.96,2,0.0,2621.92,681.7
2023-08-01,Spor & Outdoor,Doğu & Güneydoğu Anadolu,Web Sitesi,Kayıtlı Müşteri,1671.17,1,0.0,1671.17,367.66
2023-08-01,Elektronik,Marmara,Mobil Uygulama,Yeni Müşteri,5593.74,1,0.0,5593.74,783.12
2023-08-01,Giyim,Marmara,Mobil Uygulama,Sadık Müşteri,521.02,2,0.05,989.94,316.78
2023-08-01,Ev & Yaşam,Marmara,Mobil Uygulama,Sadık Müşteri,1594.49,1,0.0,1594.49,414.57
2023-08-01,Giyim,Ege,Mobil Uygulama,Sadık Müşteri,411.69,3,0.0,1235.07,395.22
2023-08-01,Elektronik,Marmara,Web Sitesi,Kayıtlı Müşteri,6980.6,1,0.0,6980.6,977.28
2023-08-01,Ev & Yaşam,Marmara,Web Sitesi,Kayıtlı Müşteri,1334.15,1,0.0,1334.15,346.88
2023-08-01,Spor & Outdoor,İç Anadolu,Mobil Uygulama,Kayıtlı Müşteri,2405.33,1,0.0,2405.33,529.17
2023-08-01,Giyim,İç Anadolu,Web Sitesi,Sadık Müşteri,829.45,2,0.0,1658.9,530.85
2023-08-01,Ev & Yaşam,Ege,Web Sitesi,Yeni Müşteri,4000.0,2,0.05,7600.0,1976.0
2023-08-01,Elektronik,Karadeniz,Web Sitesi,Yeni Müşteri,3882.33,1,0.0,3882.33,543.53
2023-08-01,Elektronik,Karadeniz,Web Sitesi,Sadık Müşteri,11344.87,1,0.0,11344.87,1588.28
2023-08-01,Kozmetik,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Yeni Müşteri,859.29,3,0.0,2577.88,979.59
2023-08-01,Giyim,Akdeniz,Web Sitesi,Kayıtlı Müşteri,467.94,2,0.0,935.89,299.48
2023-08-01,Giyim,Ege,Mobil Uygulama,Sadık Müşteri,572.94,1,0.0,572.94,183.34
2023-08-01,Ev & Yaşam,Marmara,Web Sitesi,Sadık Müşteri,1701.01,1,0.0,1701.01,442.26
2023-08-01,Giyim,Ege,Web Sitesi,Kayıtlı Müşteri,979.34,2,0.0,1958.67,626.77
2023-08-01,Elektronik,Akdeniz,Mobil Uygulama,Kayıtlı Müşteri,7408.07,1,0.0,7408.07,1037.13
2023-08-01,Giyim,Marmara,Mobil Uygulama,Kayıtlı Müşteri,1200.0,2,0.05,2280.0,729.6
2023-08-01,Elektronik,Karadeniz,Mobil Uygulama,Kayıtlı Müşteri,6444.99,1,0.0,6444.99,902.3
2023-08-01,Spor & Outdoor,İç Anadolu,Web Sitesi,Yeni Müşteri,2460.32,1,0.0,2460.32,541.27
2023-08-01,Elektronik,Doğu & Güneydoğu Anadolu,Web Sitesi,Sadık Müşteri,5930.65,1,0.0,5930.65,830.29
2023-08-01,Ev & Yaşam,İç Anadolu,Mobil Uygulama,Kayıtlı Müşteri,3446.17,1,0.0,3446.17,896.01
2023-08-01,Kitap & Kırtasiye,İç Anadolu,Mobil Uygulama,Kayıtlı Müşteri,142.77,1,0.0,142.77,28.55
2023-08-01,Kozmetik,Akdeniz,Web Sitesi,Yeni Müşteri,581.83,1,0.0,581.83,221.1
2023-08-01,Ev & Yaşam,Akdeniz,Web Sitesi,Yeni Müşteri,1277.8,1,0.0,1277.8,332.23
2023-08-01,Giyim,Marmara,Mobil Uygulama,Kayıtlı Müşteri,489.7,2,0.0,979.4,313.41
2023-08-01,Giyim,Akdeniz,Web Sitesi,Kayıtlı Müşteri,578.35,1,0.0,578.35,185.07
2023-08-01,Giyim,Karadeniz,Mobil Uygulama,Yeni Müşteri,835.76,1,0.0,835.76,267.44
2023-08-01,Giyim,Marmara,Mobil Uygulama,Kayıtlı Müşteri,700.6,1,0.0,700.6,224.19
2023-08-01,Elektronik,Marmara,Web Sitesi,Kayıtlı Müşteri,7950.71,1,0.0,7950.71,1113.1
2023-08-01,Elektronik,İç Anadolu,Web Sitesi,Kayıtlı Müşteri,8007.28,1,0.0,8007.28,1121.02
2023-08-01,Kitap & Kırtasiye,Marmara,Mobil Uygulama,Yeni Müşteri,300.05,2,0.0,600.1,120.02
2023-08-01,Elektronik,Marmara,Web Sitesi,Kayıtlı Müşteri,5590.82,1,0.0,5590.82,782.72
2023-08-01,Giyim,İç Anadolu,Mobil Uygulama,Sadık Müşteri,340.26,3,0.05,969.74,310.32
2023-08-01,Spor & Outdoor,Marmara,Mobil Uygulama,Kayıtlı Müşteri,1145.88,1,0.0,1145.88,252.09
2023-08-01,Elektronik,Ege,Mobil Uygulama,Kayıtlı Müşteri,7277.28,1,0.0,7277.28,1018.82
2023-08-01,Ev & Yaşam,Marmara,Web Sitesi,Kayıtlı Müşteri,1348.83,1,0.1,1213.94,315.63
2023-08-01,Spor & Outdoor,Marmara,Web Sitesi,Yeni Müşteri,2615.67,1,0.0,2615.67,575.45
2023-08-01,Giyim,Akdeniz,Mobil Uygulama,Sadık Müşteri,733.57,1,0.0,733.57,234.74
2023-08-01,Kozmetik,Marmara,Mobil Uygulama,Yeni Müşteri,577.03,1,0.0,577.03,219.27
2023-08-01,Elektronik,İç Anadolu,Web Sitesi,Yeni Müşteri,10637.76,1,0.0,10637.76,1489.29
2023-08-01,Elektronik,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Kayıtlı Müşteri,10325.7,1,0.05,9809.42,1373.32
2023-08-01,Ev & Yaşam,Marmara,Mobil Uygulama,Kayıtlı Müşteri,4000.0,1,0.0,4000.0,1040.0
2023-08-01,Kozmetik,Ege,Web Sitesi,Kayıtlı Müşteri,800.56,1,0.0,800.56,304.21
2023-08-01,Kozmetik,Marmara,Mobil Uygulama,Kayıtlı Müşteri,521.91,1,0.0,521.91,198.33
2023-08-01,Spor & Outdoor,Marmara,Mobil Uygulama,Kayıtlı Müşteri,1837.82,1,0.0,1837.82,404.32
2023-08-01,Kozmetik,Karadeniz,Mobil Uygulama,Sadık Müşteri,900.0,1,0.0,900.0,342.0
2023-08-01,Kozmetik,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Kayıtlı Müşteri,364.52,1,0.0,364.52,138.52
2023-08-01,Giyim,Marmara,Mobil Uygulama,Kayıtlı Müşteri,831.29,1,0.0,831.29,266.01
2023-08-01,Kozmetik,Akdeniz,Mobil Uygulama,Yeni Müşteri,525.31,1,0.0,525.31,199.62
2023-08-01,Spor & Outdoor,İç Anadolu,Web Sitesi,Sadık Müşteri,2501.51,1,0.1,2251.36,495.3
2023-08-01,Elektronik,Akdeniz,Mobil Uygulama,Yeni Müşteri,4283.49,1,0.0,4283.49,599.69
2023-08-01,Elektronik,Doğu & Güneydoğu Anadolu,Web Sitesi,Kayıtlı Müşteri,7612.08,2,0.05,14462.96,2024.81
2023-08-01,Ev & Yaşam,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Kayıtlı Müşteri,1108.92,1,0.0,1108.92,288.32
2023-08-01,Spor & Outdoor,İç Anadolu,Mobil Uygulama,Sadık Müşteri,3410.75,1,0.0,3410.75,750.36
2023-08-01,Ev & Yaşam,Karadeniz,Mobil Uygulama,Sadık Müşteri,1761.51,1,0.05,1673.43,435.09
2023-08-01,Giyim,Ege,Mobil Uygulama,Kayıtlı Müşteri,616.63,1,0.0,616.63,197.32
2023-08-01,Kozmetik,İç Anadolu,Mobil Uygulama,Kayıtlı Müşteri,514.81,1,0.1,463.33,176.06
2023-08-01,Ev & Yaşam,Karadeniz,Web Sitesi,Sadık Müşteri,1674.42,1,0.0,1674.42,435.35
2023-08-01,Elektronik,Ege,Mobil Uygulama,Yeni Müşteri,7405.9,1,0.1,6665.31,933.14
2023-08-01,Elektronik,İç Anadolu,Mobil Uygulama,Sadık Müşteri,4393.48,1,0.0,4393.48,615.09
2023-08-01,Elektronik,Karadeniz,Mobil Uygulama,Yeni Müşteri,8331.11,1,0.0,8331.11,1166.36
2023-08-01,Elektronik,Akdeniz,Web Sitesi,Sadık Müşteri,5909.45,1,0.0,5909.45,827.32
2023-08-01,Elektronik,Marmara,Mobil Uygulama,Sadık Müşteri,4549.45,1,0.0,4549.45,636.92
2023-08-01,Kitap & Kırtasiye,Ege,Mobil Uygulama,Sadık Müşteri,169.22,1,0.0,169.22,33.84
2023-08-01,Elektronik,Karadeniz,Web Sitesi,Kayıtlı Müşteri,6395.84,2,0.0,12791.68,1790.83
2023-08-01,Giyim,Marmara,Web Sitesi,Sadık Müşteri,1200.0,1,0.0,1200.0,384.0
2023-08-01,Giyim,Ege,Web Sitesi,Kayıtlı Müşteri,439.14,1,0.0,439.14,140.52
2023-08-01,Giyim,İç Anadolu,Mobil Uygulama,Kayıtlı Müşteri,785.85,1,0.0,785.85,251.47
2023-08-01,Ev & Yaşam,İç Anadolu,Web Sitesi,Yeni Müşteri,2582.39,1,0.0,2582.39,671.42
2023-08-01,Elektronik,Ege,Web Sitesi,Kayıtlı Müşteri,5318.32,1,0.0,5318.32,744.56
2023-08-01,Elektronik,Karadeniz,Mobil Uygulama,Kayıtlı Müşteri,3823.8,2,0.0,7647.6,1070.66
2023-08-01,Elektronik,Marmara,Web Sitesi,Sadık Müşteri,4274.89,1,0.0,4274.89,598.48
2023-08-01,Elektronik,İç Anadolu,Mobil Uygulama,Yeni Müşteri,10875.75,1,0.1,9788.18,1370.34
2023-08-01,Ev & Yaşam,İç Anadolu,Web Sitesi,Sadık Müşteri,2823.8,1,0.0,2823.8,734.19
2023-08-01,Kozmetik,İç Anadolu,Web Sitesi,Kayıtlı Müşteri,440.03,1,0.05,418.03,158.85
2023-08-01,Kozmetik,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Kayıtlı Müşteri,272.38,1,0.0,272.38,103.5
2023-08-01,Ev & Yaşam,Marmara,Web Sitesi,Yeni Müşteri,1436.69,1,0.05,1364.86,354.86
2023-08-01,Spor & Outdoor,Marmara,Mobil Uygulama,Yeni Müşteri,3500.0,1,0.05,3325.0,731.5
2023-08-01,Giyim,Karadeniz,Web Sitesi,Kayıtlı Müşteri,582.94,1,0.05,553.8,177.21
2023-08-01,Kozmetik,Akdeniz,Mobil Uygulama,Sadık Müşteri,583.9,1,0.05,554.7,210.79
2023-08-01,Giyim,İç Anadolu,Mobil Uygulama,Kayıtlı Müşteri,1100.63,1,0.0,1100.63,352.2
2023-08-01,Spor & Outdoor,Akdeniz,Mobil Uygulama,Sadık Müşteri,2074.19,1,0.0,2074.19,456.32
2023-08-01,Elektronik,Akdeniz,Mobil Uygulama,Kayıtlı Müşteri,3515.03,1,0.0,3515.03,492.1
2023-08-01,Elektronik,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Kayıtlı Müşteri,7676.04,1,0.0,7676.04,1074.65
2023-08-01,Ev & Yaşam,Karadeniz,Web Sitesi,Sadık Müşteri,2097.18,2,0.0,4194.35,1090.53
2023-08-01,Giyim,İç Anadolu,Mobil Uygulama,Kayıtlı Müşteri,1061.28,1,0.0,1061.28,339.61
2023-08-01,Kitap & Kırtasiye,Marmara,Web Sitesi,Sadık Müşteri,328.57,1,0.0,328.57,65.71
2023-08-01,Ev & Yaşam,Marmara,Mobil Uygulama,Kayıtlı Müşteri,1645.21,1,0.0,1645.21,427.76
2023-08-01,Ev & Yaşam,Marmara,Web Sitesi,Sadık Müşteri,1279.57,1,0.0,1279.57,332.69
2023-08-01,Ev & Yaşam,Karadeniz,Mobil Uygulama,Yeni Müşteri,2266.12,1,0.0,2266.12,589.19
2023-08-01,Spor & Outdoor,Ege,Web Sitesi,Sadık Müşteri,1514.64,1,0.1,1363.18,299.9
2023-08-01,Ev & Yaşam,Marmara,Mobil Uygulama,Kayıtlı Müşteri,2205.56,2,0.0,4411.12,1146.89
2023-08-01,Ev & Yaşam,Ege,Mobil Uygulama,Yeni Müşteri,1771.82,1,0.1,1594.63,414.6
2023-08-01,Kozmetik,Ege,Mobil Uygulama,Yeni Müşteri,204.38,1,0.1,183.94,69.9
2023-08-01,Elektronik,Akdeniz,Web Sitesi,Kayıtlı Müşteri,12000.0,2,0.0,24000.0,3360.0
2023-08-01,Spor & Outdoor,Akdeniz,Mobil Uygulama,Sadık Müşteri,2613.42,1,0.0,2613.42,574.95
2023-08-01,Giyim,Doğu & Güneydoğu Anadolu,Web Sitesi,Yeni Müşteri,467.88,1,0.0,467.88,149.72
2023-08-01,Giyim,Ege,Mobil Uygulama,Sadık Müşteri,652.95,1,0.0,652.95,208.94
2023-08-01,Ev & Yaşam,Ege,Web Sitesi,Yeni Müşteri,3967.59,1,0.0,3967.59,1031.57
2023-08-01,Ev & Yaşam,Ege,Web Sitesi,Kayıtlı Müşteri,2265.58,1,0.0,2265.58,589.05
2023-08-01,Elektronik,Akdeniz,Web Sitesi,Kayıtlı Müşteri,4290.15,1,0.05,4075.65,570.59
2023-08-02,Kozmetik,İç Anadolu,Mobil Uygulama,Kayıtlı Müşteri,261.08,1,0.0,261.08,99.21
2023-08-02,Ev & Yaşam,Ege,Web Sitesi,Yeni Müşteri,2060.22,2,0.0,4120.44,1071.31
2023-08-02,Ev & Yaşam,Karadeniz,Web Sitesi,Sadık Müşteri,1841.07,1,0.1,1656.97,430.81
2023-08-02,Kozmetik,İç Anadolu,Web Sitesi,Sadık Müşteri,389.27,1,0.0,389.27,147.92
2023-08-02,Giyim,Akdeniz,Web Sitesi,Yeni Müşteri,469.97,1,0.0,469.97,150.39
2023-08-02,Elektronik,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Kayıtlı Müşteri,2671.16,1,0.0,2671.16,373.96
2023-08-02,Giyim,Akdeniz,Mobil Uygulama,Kayıtlı Müşteri,911.38,1,0.05,865.81,277.06
2023-08-02,Ev & Yaşam,Ege,Mobil Uygulama,Kayıtlı Müşteri,2391.64,2,0.0,4783.27,1243.65
2023-08-02,Spor & Outdoor,Karadeniz,Mobil Uygulama,Yeni Müşteri,1624.49,1,0.0,1624.49,357.39
2023-08-02,Elektronik,Akdeniz,Mobil Uygulama,Yeni Müşteri,7338.44,1,0.0,7338.44,1027.38
2023-08-02,Kitap & Kırtasiye,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Kayıtlı Müşteri,288.68,2,0.0,577.36,115.47
2023-08-02,Elektronik,Akdeniz,Web Sitesi,Yeni Müşteri,2809.26,1,0.0,2809.26,393.3
2023-08-02,Spor & Outdoor,Akdeniz,Web Sitesi,Kayıtlı Müşteri,2184.08,1,0.0,2184.08,480.5
2023-08-02,Giyim,Marmara,Web Sitesi,Kayıtlı Müşteri,324.8,1,0.0,324.8,103.94
2023-08-02,Kozmetik,Akdeniz,Mobil Uygulama,Kayıtlı Müşteri,802.67,2,0.05,1525.07,579.53
2023-08-02,Kozmetik,Karadeniz,Web Sitesi,Sadık Müşteri,300.85,1,0.0,300.85,114.32
2023-08-02,Elektronik,Karadeniz,Mobil Uygulama,Yeni Müşteri,12000.0,1,0.05,11400.0,1596.0
2023-08-02,Giyim,Akdeniz,Mobil Uygulama,Kayıtlı Müşteri,469.26,2,0.0,938.53,300.33
2023-08-02,Elektronik,Karadeniz,Web Sitesi,Kayıtlı Müşteri,3823.42,2,0.0,7646.84,1070.56
2023-08-02,Ev & Yaşam,Marmara,Web Sitesi,Kayıtlı Müşteri,800.54,1,0.05,760.51,197.73
2023-08-02,Elektronik,Marmara,Mobil Uygulama,Yeni Müşteri,7355.41,1,0.0,7355.41,1029.76
2023-08-02,Giyim,İç Anadolu,Web Sitesi,Yeni Müşteri,569.18,1,0.0,569.18,182.14
2023-08-02,Elektronik,Ege,Web Sitesi,Kayıtlı Müşteri,5469.4,3,0.05,15587.79,2182.29
2023-08-02,Spor & Outdoor,İç Anadolu,Mobil Uygulama,Yeni Müşteri,3089.61,1,0.0,3089.61,679.71
2023-08-02,Kitap & Kırtasiye,Akdeniz,Mobil Uygulama,Sadık Müşteri,310.95,2,0.0,621.89,124.38
2023-08-02,Giyim,Karadeniz,Web Sitesi,Yeni Müşteri,356.51,1,0.0,356.51,114.08
2023-08-02,Elektronik,Marmara,Mobil Uygulama,Kayıtlı Müşteri,8003.85,2,0.0,16007.7,2241.08
2023-08-02,Spor & Outdoor,Akdeniz,Mobil Uygulama,Kayıtlı Müşteri,1827.36,1,0.0,1827.36,402.02
2023-08-02,Ev & Yaşam,İç Anadolu,Mobil Uygulama,Sadık Müşteri,1758.34,2,0.05,3340.85,868.62
2023-08-02,Elektronik,Marmara,Mobil Uygulama,Sadık Müşteri,10353.08,1,0.0,10353.08,1449.43
2023-08-02,Giyim,Marmara,Mobil Uygulama,Kayıtlı Müşteri,276.6,1,0.0,276.6,88.51
2023-08-02,Elektronik,Marmara,Web Sitesi,Kayıtlı Müşteri,3074.98,2,0.0,6149.97,861.0
2023-08-02,Elektronik,Ege,Mobil Uygulama,Kayıtlı Müşteri,9632.91,2,0.0,19265.81,2697.21
2023-08-02,Elektronik,Marmara,Mobil Uygulama,Sadık Müşteri,4776.02,1,0.0,4776.02,668.64
2023-08-02,Elektronik,Marmara,Web Sitesi,Yeni Müşteri,8059.18,2,0.0,16118.37,2256.57
2023-08-02,Elektronik,Doğu & Güneydoğu Anadolu,Web Sitesi,Kayıtlı Müşteri,12000.0,1,0.0,12000.0,1680.0
2023-08-02,Kozmetik,Karadeniz,Mobil Uygulama,Sadık Müşteri,474.32,1,0.0,474.32,180.24
2023-08-02,Giyim,Karadeniz,Web Sitesi,Sadık Müşteri,329.42,1,0.0,329.42,105.41
2023-08-02,Ev & Yaşam,Akdeniz,Mobil Uygulama,Kayıtlı Müşteri,981.2,1,0.0,981.2,255.11
2023-08-02,Spor & Outdoor,Doğu & Güneydoğu Anadolu,Web Sitesi,Kayıtlı Müşteri,1589.58,1,0.0,1589.58,349.71
2023-08-02,Ev & Yaşam,Akdeniz,Mobil Uygulama,Kayıtlı Müşteri,1310.01,1,0.0,1310.01,340.6
2023-08-02,Elektronik,Doğu & Güneydoğu Anadolu,Web Sitesi,Sadık Müşteri,8001.5,1,0.05,7601.43,1064.2
2023-08-02,Elektronik,Marmara,Mobil Uygulama,Yeni Müşteri,12000.0,1,0.05,11400.0,1596.0
2023-08-02,Ev & Yaşam,Marmara,Web Sitesi,Yeni Müşteri,2117.63,2,0.0,4235.27,1101.17
2023-08-02,Kitap & Kırtasiye,Karadeniz,Mobil Uygulama,Kayıtlı Müşteri,173.44,1,0.1,156.1,31.22
2023-08-02,Ev & Yaşam,İç Anadolu,Mobil Uygulama,Yeni Müşteri,2221.59,1,0.0,2221.59,577.61
2023-08-02,Kitap & Kırtasiye,Doğu & Güneydoğu Anadolu,Web Sitesi,Yeni Müşteri,236.35,1,0.0,236.35,47.27
2023-08-02,Elektronik,İç Anadolu,Mobil Uygulama,Yeni Müşteri,11585.13,1,0.0,11585.13,1621.92
2023-08-02,Giyim,Doğu & Güneydoğu Anadolu,Web Sitesi,Yeni Müşteri,1120.4,3,0.0,3361.21,1075.59
2023-08-02,Elektronik,Akdeniz,Web Sitesi,Kayıtlı Müşteri,3585.06,1,0.0,3585.06,501.91
2023-08-02,Giyim,Karadeniz,Mobil Uygulama,Kayıtlı Müşteri,690.55,2,0.0,1381.1,441.95
2023-08-02,Ev & Yaşam,Karadeniz,Mobil Uygulama,Kayıtlı Müşteri,752.62,1,0.0,752.62,195.68
2023-08-02,Kozmetik,İç Anadolu,Web Sitesi,Kayıtlı Müşteri,234.27,1,0.1,210.85,80.12
2023-08-02,Elektronik,Karadeniz,Mobil Uygulama,Kayıtlı Müşteri,9357.31,1,0.0,9357.31,1310.02
2023-08-02,Elektronik,Marmara,Web Sitesi,Yeni Müşteri,4760.28,1,0.05,4522.26,633.12
2023-08-02,Spor & Outdoor,Akdeniz,Mobil Uygulama,Sadık Müşteri,2080.31,1,0.1,1872.28,411.9
2023-08-02,Elektronik,Doğu & Güneydoğu Anadolu,Web Sitesi,Sadık Müşteri,8179.83,2,0.0,16359.67,2290.35
2023-08-02,Kozmetik,Marmara,Web Sitesi,Yeni Müşteri,424.6,1,0.0,424.6,161.35
2023-08-02,Kozmetik,İç Anadolu,Mobil Uygulama,Kayıtlı Müşteri,575.25,1,0.1,517.72,196.73
2023-08-02,Elektronik,Ege,Web Sitesi,Yeni Müşteri,8466.73,1,0.0,8466.73,1185.34
2023-08-02,Giyim,Ege,Mobil Uygulama,Sadık Müşteri,642.57,1,0.0,642.57,205.62
2023-08-02,Giyim,Ege,Mobil Uygulama,Kayıtlı Müşteri,643.63,1,0.0,643.63,205.96
2023-08-02,Kitap & Kırtasiye,İç Anadolu,Mobil Uygulama,Sadık Müşteri,150.75,1,0.0,150.75,30.15
2023-08-02,Elektronik,Marmara,Mobil Uygulama,Yeni Müşteri,2566.76,1,0.0,2566.76,359.35
2023-08-02,Giyim,Marmara,Mobil Uygulama,Kayıtlı Müşteri,1200.0,2,0.0,2400.0,768.0
2023-08-02,Ev & Yaşam,Doğu & Güneydoğu Anadolu,Mobil Uygulama,Yeni Müşteri,4000.0,1,0.05,3800.0,988.0
2023-08-02,Elektronik,Karadeniz,Web Sitesi,Sadık Müşteri,5578.01,1,0.0,5578.01,780.92
2023-08-02,Kozmetik,Ege,Web Sitesi,Yeni Müşteri,272.8,1,0.05,259.16,98.48
2023-08-02,Elektronik,Marmara,Mobil Uygulama,Kayıtlı Müşteri,3445.02,1,0.0,3445.02,482.3
2023-08-02,Giyim,Karadeniz,Web Sitesi,Kayıtlı Müşteri,461.08,1,0.0,461.08,147.55
2023-08-02,Kozmetik,İç Anadolu,Mobil Uygulama,Yeni Müşteri,900.0,1,0.05,855.0,324.9
2023-08-02,Ev & Yaşam,Akdeniz,Mobil Uygulama,Kayıtlı Müşteri,1445.16,1,0.0,1445.16,375.74
